"timestamp","co2","humid","light","noise","pm10","pm25","score","temp","voc"
"2024-08-11 20:35:35","467","70.91","5.09","49.9","9.3022","8","78","71.132","205"
"2024-08-11 01:00:27","425","75.18","24.2","50.8","4.2417","3","74","70.574","183"
"2024-08-11 21:35:27","467","70.78","5.09","50.2","6.2659","5","78","71.15","199"
"2024-08-11 21:40:28","464","70.87","5.09","50","7.278","6","78","71.186","202"
"2024-08-11 17:35:30","482","71.01","5.09","49.9","19.4232","18","75","71.15","186"
"2024-08-11 22:55:33","468","70.77","5.09","50.9","4.2417","3","78","71.186","186"
"2024-08-11 02:00:29","422","74.91","24.2","50.8","3.2296","2","74","70.646","182"
"2024-08-11 14:24:13","537","71.06","5.3","49.9","7.278","6","77","71.50999999999999","210"
"2024-08-11 18:15:28","470","70.78","5.09","50","8.290099999999999","7","78","71.186","173"
"2024-08-11 18:30:31","475","70.34","21.5","53.2","3.2296","2","79","71.276","179"
"2024-08-11 04:35:29","423","73.63","24.2","50.7","3.2296","2","76","70.592","182"
"2024-08-11 08:30:33","427","72","24.2","50.4","3.2296","2","77","70.574","167"
"2024-08-11 08:15:30","426","72.38","24.2","50.3","3.2296","2","77","70.484","175"
"2024-08-11 19:05:28","478","70.58","5.2","49.9","4.2417","3","79","71.258","184"
"2024-08-11 10:10:33","422","72.11","24.2","50.4","3.2296","2","77","70.7","172"
"2024-08-11 08:46:16","434","72.06","24.2","50.3","3.2296","2","77","70.52","163"
"2024-08-11 19:30:33","474","70.59","5.2","50","3.2296","2","78","71.222","195"
"2024-08-11 07:40:34","430","71.91","24","50.4","6.2659","5","77","70.538","169"
"2024-08-11 00:35:32","423","75.17","24.2","50.8","7.278","6","74","70.574","190"
"2024-08-11 05:45:31","427","72.59","24","50.5","4.2417","3","77","70.7","170"
"2024-08-11 08:55:28","428","72.43","24","50.3","3.2296","2","77","70.52","178"
"2024-08-11 02:10:30","426","74.77","24","50.8","3.2296","2","74","70.7","181"
"2024-08-11 23:45:32","456","70.75","5.09","50","3.2296","2","78","71.042","193"
"2024-08-11 10:35:28","423","72.09","24","50.3","3.2296","2","77","70.664","173"
"2024-08-11 02:55:29","430","74.47","24.2","50.6","7.278","6","75","70.646","181"
"2024-08-11 11:45:32","420","71.88","24","50.5","6.2659","5","77","70.736","169"
"2024-08-11 12:30:30","420","71.64","24","51.1","6.2659","5","78","70.88","181"
"2024-08-11 18:55:36","480","70.56","5.2","50.1","4.2417","3","78","71.276","191"
"2024-08-11 14:30:34","521","71.29","5.2","49.9","7.278","6","77","71.312","206"
"2024-08-11 15:25:35","504","71.31","5.09","50.1","6.2659","5","78","71.20400000000001","176"
"2024-08-11 00:55:36","422","75.08","24","50.8","4.2417","3","74","70.61","179"
"2024-08-11 18:20:29","469","70.7","5.09","50.1","5.2538","4","79","71.186","170"
"2024-08-11 11:15:36","432","71.95","24.2","50.3","4.2417","3","77","70.77199999999999","183"
"2024-08-11 04:40:30","424","73.84","24.2","50.6","4.2417","3","75","70.52","180"
"2024-08-11 07:15:29","425","72.06","24.2","50.3","3.2296","2","77","70.484","165"
"2024-08-11 11:05:34","425","71.95","24","50.4","4.2417","3","77","70.718","171"
"2024-08-11 01:55:28","423","74.8","24.2","50.8","3.2296","2","74","70.664","180"
"2024-08-11 19:10:29","478","70.47","5.2","49.9","3.2296","2","79","71.258","181"
"2024-08-11 07:14:49","426","72.06","24","50.4","3.2296","2","77","70.484","167"
"2024-08-11 01:45:36","424","75.06","24.2","50.7","3.2296","2","74","70.592","192"
"2024-08-11 21:10:32","471","70.77","5.09","50","4.2417","3","78","71.186","187"
"2024-08-11 21:55:31","470","70.84","5.09","50","6.2659","5","78","71.15","185"
"2024-08-11 04:10:34","427","74.05","24.2","50.4","6.2659","5","75","70.538","187"
"2024-08-11 10:00:31","419","71.92","24","50.3","3.2296","2","77","70.718","168"
"2024-08-11 15:55:30","493","71.17","5.09","50.1","8.290099999999999","7","78","71.15","183"
"2024-08-11 07:25:31","424","71.98","24","50.3","3.2296","2","77","70.574","165"
"2024-08-11 07:55:27","425","71.98","24","50.5","5.2538","4","77","70.52","170"
"2024-08-11 04:15:35","425","73.89","24.2","50.5","8.290099999999999","7","75","70.664","186"
"2024-08-11 00:15:28","428","75.33","24","50.5","16.3869","15","71","70.52","180"
"2024-08-11 04:25:27","432","73.88","24.2","50.5","4.2417","3","75","70.52","186"
"2024-08-11 11:55:34","422","71.7","24.2","50.4","7.278","6","78","70.88","170"
"2024-08-11 13:25:31","420","71.41","24","51.1","6.2659","5","78","71.024","186"
"2024-08-11 09:25:34","428","72.08","24.2","50.2","3.2296","2","77","70.592","176"
"2024-08-11 16:20:35","494","71.23","5.09","50.1","8.290099999999999","7","78","71.096","189"
"2024-08-11 18:45:34","478","70.59","5.2","49.9","3.2296","2","79","71.312","186"
"2024-08-11 15:40:27","502","71.11","5.2","50","8.290099999999999","7","78","71.222","176"
"2024-08-11 08:25:32","429","71.95","24.2","50.4","3.2296","2","77","70.52","178"
"2024-08-11 09:50:29","424","72.26","24.2","50.4","3.2296","2","77","70.592","165"
"2024-08-11 05:40:30","430","72.95","24","50.7","6.2659","5","76","70.592","154"
"2024-08-11 22:00:32","467","70.84","5.09","49.9","6.2659","5","78","71.15","186"
"2024-08-11 22:45:31","462","70.79","5.09","50","3.2296","2","78","71.15","193"
